sim_step,reward,total_queue,total_waiting_time,total_co2_emissions
3415,-3025,55,128,1055.7
3420,-4356,66,170,1435.7999999999997
3425,-2704,52,171,1482.1
3430,-1225,35,106,962.3
3435,-784,28,44,351.5
3440,-1849,43,95,854.7
3445,-1225,35,95,859.4000000000001
3450,-1936,44,90,811.2
3455,-625,25,68,600.9
3460,-2209,47,81,687.0
3465,-1764,42,59,520.2
3470,-1296,36,79,639.3
3475,-1521,39,92,732.2
3480,-2500,50,114,879.1999999999999
3485,-5041,71,163,1342.8
3490,-3136,56,199,1501.3
3495,-3600,60,171,1353.2
3500,-2401,49,144,1129.8
3505,-1521,39,81,697.8
3510,-1849,43,83,708.0
3515,-2116,46,84,726.9
3520,-2500,50,119,993.9999999999999
3525,-576,24,61,482.79999999999995
3530,-1600,40,53,448.1
3535,-900,30,63,498.29999999999995
3540,-1444,38,81,704.1000000000001
3545,-1936,44,107,953.5
3550,-1764,42,128,1095.9
3555,-1225,35,74,611.7
3560,-1089,33,68,585.9000000000001
3565,-2116,46,68,612.9
3570,-4761,69,153,1300.8999999999996
3575,-6084,78,224,1761.8
3580,-6889,83,254,2043.7
3585,-7225,85,250,2073.2
3590,-4225,65,256,2090.9
3595,-3481,59,161,1292.1
3600,-3969,63,191,1643.7
3605,-1444,38,103,915.5000000000002
3610,-1600,40,63,544.6
3615,-1156,34,63,524.0
3620,-1225,35,67,590.1
3625,-1156,34,69,603.9000000000001
3630,-1156,34,71,597.8000000000001
3635,-1369,37,72,589.0
3640,-784,28,63,567.9999999999999
3645,-361,19,38,335.40000000000003
3650,-784,28,41,374.9
3655,-1600,40,64,529.9
3660,-1849,43,97,792.2
3665,-1936,44,72,636.0999999999999
3670,-2704,52,104,851.7
3675,-7056,84,188,1497.4
3680,-6400,80,264,2107.5000000000005
3685,-6724,82,278,2350.5
3690,-4356,66,229,1908.9000000000003
3695,-9025,95,255,2087.6
3700,-9025,95,386,3011.3
3705,-6241,79,292,2395.1
3710,-6400,80,264,2001.9
3715,-8100,90,353,2787.0000000000005
3720,-9409,97,422,3222.7000000000003
3725,-12996,114,375,2969.6
3730,-9409,97,383,3007.8999999999996
3735,-7225,85,370,2825.6000000000004
3740,-10201,101,398,3031.1
